epoch,train_loss,val_loss,fused_loss,seg_loss,rec_loss
1,0.012416,0.000080,0.005692,0.022276,0.022731
2,0.000216,0.000088,0.000084,0.000460,0.000365
3,0.000103,0.000061,0.000073,0.000161,0.000137
4,0.000078,0.000056,0.000067,0.000102,0.000086
5,0.000066,0.000064,0.000061,0.000078,0.000068
6,0.000063,0.000052,0.000060,0.000073,0.000064
7,0.000054,0.000047,0.000052,0.000063,0.000053
8,0.000055,0.000046,0.000053,0.000063,0.000054
9,0.000050,0.000053,0.000048,0.000056,0.000049
10,0.000048,0.000048,0.000046,0.000054,0.000048
11,0.000046,0.000042,0.000045,0.000052,0.000045
12,0.000044,0.000043,0.000043,0.000050,0.000044
13,0.000044,0.000046,0.000042,0.000049,0.000043
14,0.000044,0.000047,0.000042,0.000048,0.000043
15,0.000040,0.000046,0.000039,0.000045,0.000040
16,0.000041,0.000038,0.000039,0.000045,0.000040
17,0.000040,0.000044,0.000039,0.000045,0.000040
18,0.000039,0.000038,0.000038,0.000043,0.000039
19,0.000039,0.000044,0.000037,0.000043,0.000039
20,0.000038,0.000040,0.000037,0.000042,0.000038
21,0.000038,0.000039,0.000037,0.000042,0.000038
22,0.000037,0.000039,0.000035,0.000041,0.000037
23,0.000035,0.000037,0.000033,0.000039,0.000035
24,0.000034,0.000048,0.000033,0.000038,0.000034
25,0.000034,0.000038,0.000033,0.000038,0.000034
26,0.000034,0.000039,0.000032,0.000038,0.000034
27,0.000033,0.000036,0.000032,0.000037,0.000033
28,0.000033,0.000043,0.000032,0.000037,0.000033
29,0.000033,0.000051,0.000032,0.000037,0.000033
30,0.000032,0.000039,0.000031,0.000036,0.000032
31,0.000032,0.000080,0.000030,0.000036,0.000032
32,0.000032,0.000033,0.000031,0.000036,0.000032
33,0.000031,0.000040,0.000029,0.000035,0.000031
34,0.000031,0.000036,0.000030,0.000036,0.000032
35,0.000030,0.000045,0.000029,0.000034,0.000031
36,0.000030,0.000032,0.000029,0.000035,0.000031
37,0.000030,0.000033,0.000028,0.000034,0.000030
38,0.000030,0.000044,0.000028,0.000034,0.000030
39,0.000029,0.000035,0.000027,0.000033,0.000030
40,0.000029,0.000035,0.000028,0.000033,0.000030
41,0.000029,0.000088,0.000028,0.000033,0.000030
42,0.000029,0.000033,0.000027,0.000033,0.000030
43,0.000027,0.000034,0.000026,0.000032,0.000028
44,0.000027,0.000047,0.000025,0.000031,0.000028
45,0.000027,0.000034,0.000025,0.000031,0.000027
46,0.000027,0.000036,0.000025,0.000031,0.000028
47,0.000026,0.000033,0.000025,0.000031,0.000027
48,0.000026,0.000033,0.000024,0.000031,0.000027
49,0.000025,0.000040,0.000023,0.000029,0.000025
50,0.000025,0.000035,0.000023,0.000029,0.000026
51,0.000024,0.000034,0.000022,0.000029,0.000025
52,0.000024,0.000036,0.000022,0.000029,0.000026
53,0.000024,0.000034,0.000022,0.000029,0.000025
54,0.000023,0.000042,0.000021,0.000028,0.000025
55,0.000023,0.000039,0.000020,0.000028,0.000024
56,0.000022,0.000038,0.000020,0.000028,0.000024
57,0.000022,0.000034,0.000020,0.000027,0.000024
58,0.000022,0.000047,0.000019,0.000027,0.000023
59,0.000021,0.000036,0.000019,0.000027,0.000023
60,0.000021,0.000038,0.000019,0.000027,0.000023
