epoch,train_loss,val_loss,fused_loss,seg_loss,rec_loss
1,0.005157,0.000032,0.000825,0.003226,0.020081
2,0.000082,0.000027,0.000028,0.000068,0.000259
3,0.000044,0.000016,0.000023,0.000037,0.000116
4,0.000033,0.000018,0.000020,0.000026,0.000078
5,0.000026,0.000015,0.000016,0.000021,0.000061
6,0.000025,0.000015,0.000016,0.000020,0.000059
7,0.000022,0.000012,0.000014,0.000017,0.000051
8,0.000022,0.000012,0.000014,0.000016,0.000051
9,0.000021,0.000017,0.000013,0.000015,0.000049
10,0.000019,0.000013,0.000012,0.000014,0.000045
11,0.000019,0.000011,0.000012,0.000014,0.000046
12,0.000018,0.000010,0.000011,0.000013,0.000042
13,0.000018,0.000013,0.000011,0.000013,0.000042
14,0.000018,0.000013,0.000011,0.000013,0.000042
15,0.000016,0.000012,0.000010,0.000012,0.000039
16,0.000016,0.000010,0.000010,0.000012,0.000039
17,0.000016,0.000011,0.000010,0.000012,0.000039
18,0.000016,0.000009,0.000010,0.000011,0.000038
19,0.000016,0.000010,0.000010,0.000011,0.000038
20,0.000015,0.000012,0.000010,0.000011,0.000037
21,0.000015,0.000010,0.000010,0.000011,0.000037
22,0.000015,0.000013,0.000009,0.000011,0.000035
23,0.000014,0.000011,0.000009,0.000010,0.000035
24,0.000014,0.000013,0.000009,0.000010,0.000034
25,0.000014,0.000009,0.000008,0.000010,0.000033
26,0.000014,0.000011,0.000008,0.000010,0.000033
27,0.000013,0.000010,0.000008,0.000010,0.000032
28,0.000013,0.000014,0.000008,0.000010,0.000032
29,0.000013,0.000016,0.000008,0.000010,0.000032
30,0.000013,0.000012,0.000008,0.000009,0.000031
31,0.000013,0.000018,0.000008,0.000009,0.000031
32,0.000012,0.000008,0.000008,0.000009,0.000030
33,0.000012,0.000011,0.000007,0.000009,0.000029
34,0.000012,0.000010,0.000007,0.000009,0.000029
35,0.000012,0.000009,0.000007,0.000009,0.000028
36,0.000012,0.000009,0.000007,0.000009,0.000028
37,0.000011,0.000009,0.000007,0.000009,0.000028
38,0.000012,0.000011,0.000007,0.000009,0.000028
39,0.000011,0.000010,0.000007,0.000008,0.000027
40,0.000011,0.000008,0.000007,0.000008,0.000026
41,0.000011,0.000015,0.000007,0.000008,0.000027
42,0.000011,0.000009,0.000007,0.000008,0.000026
43,0.000011,0.000009,0.000006,0.000008,0.000025
44,0.000011,0.000010,0.000007,0.000008,0.000026
45,0.000010,0.000010,0.000006,0.000008,0.000025
46,0.000010,0.000011,0.000006,0.000008,0.000025
47,0.000010,0.000009,0.000006,0.000008,0.000024
48,0.000010,0.000010,0.000006,0.000008,0.000024
49,0.000010,0.000014,0.000006,0.000008,0.000024
50,0.000010,0.000009,0.000006,0.000008,0.000024
51,0.000010,0.000010,0.000006,0.000008,0.000023
52,0.000010,0.000010,0.000006,0.000008,0.000023
53,0.000009,0.000009,0.000006,0.000008,0.000023
54,0.000009,0.000011,0.000006,0.000008,0.000023
55,0.000009,0.000012,0.000006,0.000008,0.000023
56,0.000010,0.000010,0.000006,0.000008,0.000023
57,0.000009,0.000009,0.000005,0.000007,0.000021
58,0.000009,0.000014,0.000005,0.000007,0.000021
59,0.000009,0.000009,0.000005,0.000007,0.000021
60,0.000009,0.000010,0.000005,0.000007,0.000021
